0.0145,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,0,8
0.0113,0x0000000000050a0e,0,8
0.0101,_ZN4daal15data_management8internal13computeSumSOAILNS_7CpuTypeE6EEEdRNS0_10interface112NumericTableERbRNS_8services10interface16StatusE,0,8
0.007,0x0000000000050a6c,0,8
0.0069,0x0000000000050a68,0,8
0.0068,AVX512_SKX_isnan_DOUBLE,0,8
0.2407,memset,1,16
0.1095,tokenize_bytes,1,16
0.0958,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,1,16
0.0938,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,1,16
0.0715,precise_xstrtod,1,16
0.0689,memcpy,1,16
0.0589,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,1,16
0.0459,sgx_copy_to_enclave_verified,1,16
0.02,0x0000000000050500,1,16
0.0196,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,1,16
0.0172,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,1,16
0.0129,mbedtls_internal_sha256_process,1,16
0.0107,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,1,16
0.0095,__memmove_evex_unaligned_erms,1,16
0.0076,_ZN4daal13threader_funcIZNS_10algorithms15decision_forest8training8internal12copyBinIndexILNS_7CpuTypeE6EihEENS_8services10interface16StatusEmmPKT0_RNS1_6dtrees8internal7TVectorIT1_XT_ENSE_17ScalableAllocatorIXT_EEEEEPPSG_EUlmE_EEviPKv,1,16
0.2137,tokenize_bytes,0,16
0.1792,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,0,16
0.142,precise_xstrtod,0,16
0.1153,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,0,16
0.0589,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,0,16
0.0275,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,0,16
0.0234,__memmove_evex_unaligned_erms,0,16
0.0221,0x0000000000050500,0,16
0.0187,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,0,16
0.0154,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,0,16
0.0102,0x0000000000050a0e,0,16
0.0089,_ZN4daal15data_management8internal13computeSumSOAILNS_7CpuTypeE6EEEdRNS0_10interface112NumericTableERbRNS_8services10interface16StatusE,0,16
0.0071,_ZN4daal15data_management8internal20vectorConvertFuncCpuIxdLNS_7CpuTypeE6EEEvmPKvPv,0,16
0.0061,0x0000000000050a68,0,16
0.0061,AVX512_SKX_isnan_DOUBLE,0,16
0.2087,memset,1,32
0.1482,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,1,32
0.0993,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,1,32
0.095,tokenize_bytes,1,32
0.082,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,1,32
0.0593,memcpy,1,32
0.0593,precise_xstrtod,1,32
0.0362,sgx_copy_to_enclave_verified,1,32
0.0268,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,1,32
0.0171,0x0000000000050500,1,32
0.0169,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,1,32
0.0107,mbedtls_internal_sha256_process,1,32
0.0095,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,1,32
0.009,__memmove_evex_unaligned_erms,1,32
0.0063,_ZN4daal13threader_funcIZNS_10algorithms15decision_forest8training8internal12copyBinIndexILNS_7CpuTypeE6EihEENS_8services10interface16StatusEmmPKT0_RNS1_6dtrees8internal7TVectorIT1_XT_ENSE_17ScalableAllocatorIXT_EEEEEPPSG_EUlmE_EEviPKv,1,32
0.1863,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,0,32
0.1722,tokenize_bytes,0,32
0.1448,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,0,32
0.1144,precise_xstrtod,0,32
0.1001,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,0,32
0.0456,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,0,32
0.0187,__memmove_evex_unaligned_erms,0,32
0.0178,0x0000000000050500,0,32
0.0151,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,0,32
0.0125,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,0,32
0.0113,_ZN4daal15data_management8internal20vectorConvertFuncCpuIxdLNS_7CpuTypeE6EEEvmPKvPv,0,32
0.0081,0x0000000000050a0e,0,32
0.0072,_ZN4daal10algorithms6dtrees8training8internal10DataHelperIdmLNS_7CpuTypeE6EE4initEPKNS_15data_management10interface112NumericTableESB_PKiSB_,0,32
0.0072,_ZN4daal15data_management8internal13computeSumSOAILNS_7CpuTypeE6EEEdRNS0_10interface112NumericTableERbRNS_8services10interface16StatusE,0,32
0.0051,0x0000000000050a6c,0,32
0.2281,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,1,64
0.1651,memset,1,64
0.1538,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,1,64
0.0757,tokenize_bytes,1,64
0.0616,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,1,64
0.0467,precise_xstrtod,1,64
0.0422,memcpy,1,64
0.0404,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,1,64
0.0298,sgx_copy_to_enclave_verified,1,64
0.0127,0x0000000000050500,1,64
0.0124,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,1,64
0.008,mbedtls_internal_sha256_process,1,64
0.007,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,1,64
0.0069,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE12calcImpurityILb1EEEvPKimRNS8_12ImpurityDataERd,1,64
0.0065,__memmove_evex_unaligned_erms,1,64
0.2715,_ZN4daal10algorithms8internal5qSortIiLNS_7CpuTypeE6EEEvmPT_,0,64
0.1422,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE25findSplitForFeatureSortedIhEEiPdiPKimmRKNS8_12ImpurityDataERNS0_6dtrees8training8internal9SplitDataIdSE_EEddPKT_,0,64
0.1258,tokenize_bytes,0,64
0.1056,_ZN4daal10algorithms6dtrees8internal16ColIndexTaskBinsIidLNS_7CpuTypeE6EE9makeIndexERNS_15data_management10interface112NumericTableERNS2_15IndexedFeatures12FeatureEntryEPimmb,0,64
0.0836,precise_xstrtod,0,64
0.065,_ZN4daal10algorithms15decision_forest8training8internal18TrainBatchTaskBaseIdhNS1_14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS7_23UnorderedRespHelperBestIdLS9_6EEEEELS9_6EE19findBestSplitSerialEmmmRKNSB_12ImpurityDataERiRNS0_6dtrees8training8internal9SplitDataIdSE_EEd,0,64
0.0164,_ZN4daal15data_management8internal20vectorConvertFuncCpuIxdLNS_7CpuTypeE6EEEvmPKvPv,0,64
0.0137,__memmove_evex_unaligned_erms,0,64
0.013,0x0000000000050500,0,64
0.011,_ZN4daal15data_management8internal11splitColumnIdiLNS_7CpuTypeE6EEENS_8services10interface16StatusERKNS5_9SharedPtrINS0_10interface112NumericTableEEESC_SC_PKT0_SF_mmmm,0,64
0.0105,_ZN4daal10algorithms6dtrees8training8internal10DataHelperIdmLNS_7CpuTypeE6EE4initEPKNS_15data_management10interface112NumericTableESB_PKiSB_,0,64
0.0091,_Z11aquicksort_IN3npy10double_tagEdEiPT0_Pll,0,64
0.0073,_ZNK4daal10algorithms15decision_forest14classification8training8internal14RespHelperBaseIdLNS_7CpuTypeE6ENS4_23UnorderedRespHelperBestIdLS6_6EEEE12calcImpurityILb1EEEvPKimRNS8_12ImpurityDataERd,0,64
0.0059,0x0000000000050a0e,0,64
0.0052,_ZN4daal15data_management8internal13computeSumSOAILNS_7CpuTypeE6EEEdRNS0_10interface112NumericTableERbRNS_8services10interface16StatusE,0,64
